"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786368162386329876","Fri May 03 12:12:13 +0000 2024","0","8 Partai Isi 50 Kursi DPRD Tuban Partai Golkar Raih 20 Kursi - https://t.co/JeMoYB6uHS https://t.co/RpmO28EUEI","1786368162386329876","https://pbs.twimg.com/media/GMp0YCsbUAABYmJ.jpg","","in","Malang","0","0","0","https://x.com/tugujatim/status/1786368162386329876","1299135979010142208","tugujatim"
"1786366506416459945","Fri May 03 12:05:38 +0000 2024","1","Hubungan Jokowi dan Golkar selama ini harmonis dan keduanya dianggap saling membutuhkan. https://t.co/CIrYjAg8QL","1786366506416459945","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1786366506416459945","23343960","kompascom"
"1786294781003641152","Fri May 03 11:56:10 +0000 2024","0","@starfess dosennya kader golkar","1786364122252329038","","starfess","in","","0","0","0","https://x.com/gunw0o0k/status/1786364122252329038","1717192468498989056","gunw0o0k"
"1786195226119532682","Fri May 03 11:42:50 +0000 2024","0","@kurawa Semua partai pd waktu masuk pemerintah hampir selalu ada kadernya yg korupsi. Cb cek partai mana yg di pemerintahan kadernya bebas korupsi? Keknya gak ada. PDIP Golkar Gerindra Nasdem Demokrat PPP PKB PAN PKS sekalipun semua tersandung kasus korupsi.","1786360769057280167","","kurawa","in","DKI Jakarta","0","0","0","https://x.com/TopanTj/status/1786360769057280167","508535668","TopanTj"
"1784744191127367754","Fri May 03 11:42:41 +0000 2024","2","@H1m4_W4r1 @AyamSegar3 @Dargomb33306384 @_sekarkinanthi_ @jokowi @prabowo @Gerindra @bang_dasco @Dahnilanzar @andre_rosiade @CherylTanzil @grace_nat @kaesangp @psi_id @branjangankawat @RajaJuliAntoni @aariejazz @golkar_id @golkarpedia @03__nakula @hilalmultibiz @Bambangmulyonoo @PartBurungGalak @Miduk17 @Bara_Rc @BiLLRaY2019 @dewiirawan13 @DS_yantie @gibran_tweet @mikuroQ @Djeng_Hiz @DedynurPalakka @snjayajonggrang Bahasanya anak sekolahan postdoc sll menarik krn merasa dia sendiri yg pernah postdoc Walaupun sering disebut research fellow program postdoctoral tetap dianggap student krn hrs bayar tuition fee ke university diberi student card untuk akses ke fasilitas univ... Clear ya.. https://t.co/sZF8VmD41Z","1786360729710538987","https://pbs.twimg.com/media/GMptnLraMAAQYmd.jpg","H1m4_W4r1","in","Tapal Kuda, Indonesia","2","2","1","https://x.com/Adhi_Beka2/status/1786360729710538987","799637433847382017","Adhi_Beka2"
"1786342208364482872","Fri May 03 10:29:05 +0000 2024","0","Pilgub Riau 2024 HM Harris Daftar di Partai Lain Khawatir Kalah Saing dengan Syamsuar di Golkar? https://t.co/pDD6r2V5cb","1786342208364482872","","","in","Pangkalan Kerinci","0","0","0","https://x.com/infoPKC/status/1786342208364482872","388622307","infoPKC"
"1786308104222912727","Fri May 03 10:24:46 +0000 2024","0","@tempodotco Jokowi itu Murba secara ideologis kedekatannya memang di PDI. Yg kedua ke Partai Sosialis Indonesia ( Gerindra ?) Yg ketiga ke Golkar ada sejarahnya Sudharmono Murba yg di Golkar .","1786341122010390914","","tempodotco","in","jakarta","0","0","0","https://x.com/KNVB18/status/1786341122010390914","286603133","KNVB18"
"1786339006856499549","Fri May 03 10:16:22 +0000 2024","0","Partai Gerindra meraih delapan kursi di DPRD Lampung Utara hasil Pemilu 2024. Selanjutnya ada Partai NasDem dengan 7 kursi disusul PKB Partai Demokrat PKS PDI-Perjuangan PAN dan Partai Golkar masing-masing 5 kursi. https://t.co/ptBLemJDtE","1786339006856499549","","","in","BANDAR LAMPUNG","0","0","0","https://x.com/monologis_id/status/1786339006856499549","1058474317","monologis_id"
"1786338861062471734","Fri May 03 10:15:47 +0000 2024","1","Pertemuan ini membahas beberapa isu penting antara lain perkembangan proses aksesi Indonesia ke OECD penjajakan ASEAN-GCC FTA dan perkembangan ASEAN Digital Economy Framework Agreement (DEFA). #GolkarIndonesia #AirlanggaHartarto #PartaiGolkar https://t.co/XyJJAig8L6","1786338861062471734","","","in","Jl Anggrek Neli Murni Jakarta ","0","0","0","https://x.com/golkar_id/status/1786338861062471734","1191570381099827200","golkar_id"
"1786337684677607607","Fri May 03 10:11:07 +0000 2024","0","Golkar Siapkan 3 Nama untuk Maju di Pilkada Jakarta: Partai Golkar tengah menggodok sejumlah nama dari kader internal yang akan diusung sebagai bakal calon gubernur di Pilkada DKI Jakarta 2024. https://t.co/qhOIwex3qb","1786337684677607607","","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1786337684677607607","55507370","tvOneNews"
"1786005033286582369","Fri May 03 10:08:07 +0000 2024","0","@eeenie_meeenie @strike_bravo_b @SacredUse @mesheviksus2 @paipiapaipia @muchlis_ar @zakyarin97 @mdrfhyt Ga juga mas. Peringkat 3 pas udah mundur dari Mensos Januari 2018 n tinggal momen daftar. Juni 2017 atau setahun sblom pencoblosan nama dia pun samsek ga kepikiran. Dia aja dulu digaet ama Nasdem September nyusul beberapa waktu kemudian after JK panggil Khofifah barulah Golkar.","1786336929874891012","","eeenie_meeenie","in","Jakarta","0","2","0","https://x.com/FelixSGL1/status/1786336929874891012","2862109627","FelixSGL1"
